Year,Month,Day,country,country_txt,region,region_txt,provstate,city,latitude,longitude,summary,alternative_txt,attacktype1_txt,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,gname,motive,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,nkill,nwound,addnotes,scite1,scite2,scite3
2016,3,7,208,Tunisia,10,Middle East & North Africa,Medenine,Ben Gardane,33.129326,11.202468,"03/07/2016: Assailants attacked a police station in Ben Gardane, Medenine, Tunisia. This was one of four coordinated raids in the town on the same day, and one of three raids with related casualties. At least 54 people, including 18 security personnel and civilians and 36 assailants were killed, and 17 people were injured across the three events. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident and stated that the attack was carried out to ""save"" Ben Gardane from the ""tyrant army.""",,Armed Assault,Police,22.0,"Police Building (headquarters, station, school)",Tunisian Police,Police Station,208.0,Tunisia,Islamic State of Iraq and the Levant (ISIL),"The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident and stated that the attack was carried out to ""save"" Ben Gardane from the ""tyrant army.""",5,Firearms,5.0,Unknown Gun Type,18.0,6.0,"Casualty numbers for this incident represent a division of a cumulative total of killed and wounded across incidents 201603070028, 201603070029, and 201603070030. This incident is part of a set of coordinated attacks in which both military and non-military entities were targeted.","""Border attack feeds Tunisia fears of Libya jihadist spillover,"" Reuters Africa, March 13, 2016.","""Islamic State attack on Ben Guerdane indicates shift in group's Tunisia strategy, to trigger insurgency,"" IHS Global Insight, March 10, 2016.","""Tunisia hunts jihadists after deadly border raid,"" Bangladesh Daily Star, March 8, 2016."
2016,3,7,208,Tunisia,10,Middle East & North Africa,Medenine,Ben Gardane,33.129326,11.202468,"03/07/2016: Assailants attacked the houses of several security officials in Ben Gardane, Medenine, Tunisia. A local anti-terrorism brigade official was killed and one other person was injured in the attack. This was one of four coordinated raids in the town on the same day. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents.",Insurgency/Guerilla Action,Armed Assault,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Tunisian Armed Forces (FAT),Houses of Security Officials,208.0,Tunisia,Islamic State of Iraq and the Levant (ISIL),,5,Firearms,5.0,Unknown Gun Type,1.0,1.0,"Casualty numbers for this incident conflict across sources. Following GTD protocol, the majority reliable estimates are reported here. This incident is part of a set of coordinated attacks in which both military and non-military entities were targeted.","""Islamic State attack on Ben Guerdane indicates shift in group's Tunisia strategy, to trigger insurgency,"" IHS Global Insight, March 10, 2016.","""Over 50 dead as Tunisia foils 'emirate' bid,"" Haveeru Daily Online, March 8, 2016.","""Tunisian border town fears reprisals after IS raid,"" Middle East Eye, March 8, 2016."
2016,3,8,209,Turkey,10,Middle East & North Africa,Kilis,Kilis,36.71928,37.11557,"03/08/2016: Assailants launched rockets at Kazim Karabekir neighborhood, Kilis city, Turkey. At least two people were killed and one person was wounded in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",,Bombing/Explosion,Private Citizens & Property,75.0,Village/City/Town/Suburb,Kazim Karabekir Neighborhood,Neighborhood,209.0,Turkey,Islamic State of Iraq and the Levant (ISIL),,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",2.0,1.0,"The victims included Sidika Mavzer, Mert Ozkan, and Utku Ozkan. Casualty numbers for this incident conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""Two killed, two wounded as rocket projectiles from Syria hit Turkey's Kilis,"" Hurriyet Daily News Online, March 9, 2016.","""One Killed, Another Wounded as Rocket Projectiles From Syria Hit Turkey,"" Hurriyet Daily News Online, March 8, 2016.","""IS fire from Syria kills 2, including child, in Turkish border town,"" Middle East Eye, March 8, 2016."
2016,3,8,209,Turkey,10,Middle East & North Africa,Kilis,Kilis,36.71928,37.11557,"03/08/2016: Assailants fired rockets at a local administration building in Ekrem Cetin neighborhood, Kilis city, Turkey. No casualties were reported in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and Levant (ISIL).",,Bombing/Explosion,Government (General),21.0,Government Building/Facility/Office,Government of Kilis,Administration Building,209.0,Turkey,Islamic State of Iraq and the Levant (ISIL),,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",0.0,0.0,,"""Two killed, two wounded as rocket projectiles from Syria hit Turkey's Kilis,"" Hurriyet Daily News Online, March 9, 2016.","""Islamic State behind rocket attack on Turkish town - PM Davutoglu,"" Reuters UK, March 8, 2016.","""IS fire from Syria kills 2, including child, in Turkish border town,"" Middle East Eye, March 8, 2016."
2016,3,8,209,Turkey,10,Middle East & North Africa,Kilis,Kilis,36.71928,37.11557,"03/08/2016: Assailants fired rockets at Turgut Ozal neighborhood, Kilis city, Turkey. No casualties were reported in the attack. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL).",,Bombing/Explosion,Private Citizens & Property,75.0,Village/City/Town/Suburb,Turgut Ozal Neighborhood,Neighborhood,209.0,Turkey,Islamic State of Iraq and the Levant (ISIL),,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",0.0,0.0,,"""Two killed, two wounded as rocket projectiles from Syria hit Turkey's Kilis,"" Hurriyet Daily News Online, March 9, 2016.","""Islamic State behind rocket attack on Turkish town - PM Davutoglu,"" Reuters UK, March 8, 2016.","""IS fire from Syria kills 2, including child, in Turkish border town,"" Middle East Eye, March 8, 2016."
2016,3,8,209,Turkey,10,Middle East & North Africa,Kilis,Kilis,36.71928,37.11557,"03/08/2016: Assailants fired rockets at Tibilevler neighborhood, Kilis city, Turkey. There were no reported casualties in the attack. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL).",,Bombing/Explosion,Private Citizens & Property,75.0,Village/City/Town/Suburb,Tibilevler Neighborhood,Neighborhood,209.0,Turkey,Islamic State of Iraq and the Levant (ISIL),,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",0.0,0.0,,"""Two killed, two wounded as rocket projectiles from Syria hit Turkey's Kilis,"" Hurriyet Daily News Online, March 9, 2016.","""Islamic State behind rocket attack on Turkish town - PM Davutoglu,"" Reuters UK, March 8, 2016.","""IS fire from Syria kills 2, including child, in Turkish border town,"" Middle East Eye, March 8, 2016."
2016,3,13,99,Ivory Coast,11,Sub-Saharan Africa,Sud-Comoe,Grand-Bassam,5.19519,-3.738486,"03/13/2016: Assailants opened fire on a tourists and residents at a hotel beach resort in Grand Bassam, Ivory Coast. At least 22 people were killed and 33 people were injured in the assault. The victims included assailants, civilians, and security forces. Al-Qaida in the Islamic Maghreb (AQIM) claimed responsibility for the incident.",,Armed Assault,Private Citizens & Property,79.0,"Public Area (garden, parking lot, garage, beach, public building, camp)",Not Applicable,Beach,99.0,Ivory Coast,Al-Qaida in the Islamic Maghreb (AQIM),,6,Explosives,7.0,Grenade,22.0,33.0,"The victims included Henrike Grohs. Casualty numbers for this incident conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.","""Gunmen kill beach-goers in Ivory Coast,"" BBC, March 13, 2016.","""Pair arrested in Mali over links to Cote d’Ivoire beach resort terrorist attack,"" Japan Times, March 28, 2016.","""Ivory Coast Attack: Prime Suspect On the Run After 15 Arrests,"" MSNBC Newsweek, March 23, 2016."
2016,3,18,6,Algeria,10,Middle East & North Africa,Ghardaia,Krechba,29.088528000000004,2.2126740000000003,"03/18/2016: Two assailants fired projectiles at the In Salah natural gas plant in Krechba, Ghardaia, Algeria. There were no reported casualties or damages in the attack. Al-Qaida in the Islamic Maghreb (AQIM) claimed responsibility for the incident and vowed to preserve the environment.",,Bombing/Explosion,Utilities,106.0,Gas,British Petroleum (BP); Statoil; Sonatrach,In Salah Gas Plant,6.0,Algeria,Al-Qaida in the Islamic Maghreb (AQIM),Al-Qaida in the Islamic Maghreb (AQIM) claimed responsibility for the incident and vowed to preserve the environment.,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",0.0,0.0,,"""BP and Statoil Withdraw Workers in Algeria Attacks,"" The New York Times, March 22, 2016.","""Al-Qaeda claims rocket attack on BP/Statoil Salah Gas plant in Algeria - no casualties,"" International Business Times UK, March 18, 2016.","""Web monitoring report for 9-11 April 2016,"" BBC Monitoring, April 11, 2016."
2016,3,19,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.106178,28.689863,"03/19/2016: A suicide bomber detonated at the Istiklal Street pedestrian mall in Beyoglu neighborhood, Istanbul, Turkey. In addition to the bomber, at least four people, including two United States citizens, were killed and 36 other people were injured in the blast. No group claimed responsibility; however, officials identified the assailant, Mehmet Ozturk, as a member of the Islamic State of Iraq and the Levant (ISIL).",,Bombing/Explosion,Private Citizens & Property,74.0,Marketplace/Plaza/Square,Istiklal Street,Pedestrian Mall,209.0,Turkey,Islamic State of Iraq and the Levant (ISIL),,6,Explosives,13.0,Suicide (carried bodily by human being),5.0,36.0,"Victims included individuals from Algeria, Germany, Iran, Ireland, Israel, Turkey, United Arab Emirates, and the United States. Casualty numbers for this incident conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.","""Suicide Bombing Near Historic Mosque in Turkey Wounds 13,"" The New York Times, April 28, 2016.","""Does ISIS Turkey attack on Jews mark a new trend?,"" Jerusalem Post, March 22, 2016.","""Report: Suicide bomber in Istanbul stalked group of Israelis,"" Jerusalem Post, March 21, 2016."
2016,3,22,21,Belgium,8,Western Europe,Flanders,Zaventem,50.897758,4.478382,"03/22/2016: Two suicide bombers with explosives-laden suitcases detonated at a check-in counter at Brussels Airport in Zaventem, Flemish Brabant, Belgium. In addition to the two bombers, at least 16 people were killed, including four United States citizens, in the blasts. A third explosive device was discovered and defused by security following the incident. This was one of two coordinated attacks targeting transportation infrastructure in Brussels on the same day. Additionally, at least 270 people were injured across both incidents. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility and stated that the attacks were carried out in retaliation for Belgium's participation in a coalition against ISIL.",,Bombing/Explosion,Airports & Aircraft,44.0,Airport,Brussels Airport,Departure Hall,21.0,Belgium,Islamic State of Iraq and the Levant (ISIL),The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident and stated that the attack was carried out in retaliation for Belgium's participation in a coalition against ISIL.,6,Explosives,13.0,Suicide (carried bodily by human being),18.0,135.0,"The victims included United States citizens Bruce Baldwin, Stephanie Shults, Justin Shults, Gail Minglana Martinez, Mason Wells, Joseph Empey, Richard Norby, Lieutenant Colonel Kato Martinez, and French citizen Fanny Clain. The victims included citizens from Belgium, China, Colombia, Ecuador, France, Germany, Hungary, India, Italy, Liberia, Morocco, the Netherlands, Peru, Poland, Portugal, Romania, Spain, Sweden, the United Kingdom, and the United States. Casualty numbers for this incident conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. Wounded numbers for this attack represent a division of a cumulative total of killed and wounded across incidents 201603220001 and 201603220002.","""Belgium attacks: Mohamed Abrini 'admits being man in the hat',"" BBC, April 9, 2016.","""Brothers ID'd as suicide bombers in Belgium, 1 suspect 'on the run',"" CNN, March 24, 2016.","""Brussels - Belgium names suicide bomber brothers as nation mourns,"" AFP (North European Service), March 23, 2016."
2016,3,22,21,Belgium,8,Western Europe,Brussels,Brussels,50.836426,4.367415,"03/22/2016: A suicide bomber detonated at the Maalbeek Metro Station in Brussels, Belgium. In addition to the bomber, at least 16 people were killed in the blast. This was one of two coordinated attacks targeting transportation infrastructure in Brussels on the same day. Additionally, at least 270 people were injured across both incidents. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility and stated that the attacks were carried out in retaliation for Belgium's participation in a coalition against ISIL.",,Bombing/Explosion,Transportation,102.0,Subway,Brussels Intermunicipal Transport Company (STIB-MIVB),Maalbeek Metro Station,21.0,Belgium,Islamic State of Iraq and the Levant (ISIL),The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident and stated that the attack was carried out in retaliation for Belgium's participation in a coalition against ISIL.,6,Explosives,13.0,Suicide (carried bodily by human being),17.0,135.0,"The victims included citizens from Belgium, China, Colombia, Ecuador, France, Germany, Hungary, India, Italy, Liberia, Morocco, the Netherlands, Peru, Poland, Portugal, Romania, Spain, Sweden, the United Kingdom, and the United States. Casualty numbers for this incident conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. Wounded numbers for this attack represent a division of a cumulative total of killed and wounded across incidents 201603220001 and 201603220002.","""Belgium attacks: Mohamed Abrini 'admits being man in the hat',"" BBC, April 9, 2016.","""Brothers ID'd as suicide bombers in Belgium, 1 suspect 'on the run',"" CNN, March 24, 2016.","""Brussels - Belgium names suicide bomber brothers as nation mourns,"" AFP (North European Service), March 23, 2016."
